,state,product,square_ft,has_fire_alarm,has_burglar_alarm,portable_electronics,coast,fire_housing_proximity,previous_policies,user_age,card_type,label,number_of_na,grouped_postal_code,median_household_income
-9.16858e+18_-6.27192e+18,CA,ho4,1302.0,True,False,False,4,1,0,25.0,debit,False,1,generall_postal_code,116250.0
-9.16716e+18_8.34669e+18,NY,ho4,800.0,True,False,False,4,1,0,31.0,credit,False,1,generall_postal_code,104441.0
-9.09317e+18_-5.43687e+18,CA,ho4,1302.0,False,False,False,7,2,0,28.0,debit,False,1,generall_postal_code,99803.0
-8.93715e+18_-9.07427e+18,IL,ho6,1500.0,True,False,False,11,3,0,68.0,credit,False,0,generall_postal_code,72403.0
-8.80047e+18_7.75689e+18,CA,ho4,1302.0,True,False,False,10,2,1,32.0,credit,False,1,generall_postal_code,101869.0
-8.81243e+18_1.17339e+18,OH,ho4,1099.0,False,False,True,12,3,1,30.0,debit,False,2,generall_postal_code,51962.0
-9.21824e+18_-2.83597e+18,TX,ho4,1099.0,True,False,False,11,1,0,33.0,credit,False,1,generall_postal_code,47297.0
-8.87981e+18_-1.09101e+18,CA,ho4,1302.0,True,False,False,11,3,0,23.0,credit,False,1,generall_postal_code,131976.0
-8.88078e+18_-7.1849e+18,TX,ho4,1099.0,True,False,False,11,1,1,31.0,debit,False,1,generall_postal_code,45983.0
-9.01961e+18_-1.38021e+18,TX,ho4,1099.0,True,False,True,11,2,0,25.0,credit,False,1,generall_postal_code,104802.0
-9.13425e+18_-3.83819e+18,CA,ho4,1302.0,True,False,False,5,2,0,33.0,debit,False,1,generall_postal_code,52419.0
-9.05049e+18_-6.01535e+18,NY,ho4,800.0,False,False,False,5,1,0,20.0,credit,False,1,generall_postal_code,41890.0
-8.84531e+18_3.29102e+17,CA,ho4,1302.0,True,True,False,11,5,1,19.0,debit,False,1,generall_postal_code,61892.0
-8.84234e+18_1.2172e+18,NY,ho4,800.0,True,False,False,6,1,1,25.0,debit,False,1,generall_postal_code,51269.0
-8.90427e+18_-7.68869e+18,NY,ho4,800.0,True,False,False,11,3,1,24.0,debit,False,1,generall_postal_code,31445.0
-9.02034e+18_-6.96513e+18,NY,ho4,705.0,True,False,False,4,1,0,27.0,credit,False,1,generall_postal_code,78814.5
-9.02399e+18_8.42392e+18,CA,ho4,1546.0,False,False,False,7,1,0,32.0,debit,False,1,generall_postal_code,85396.0
-9.01577e+18_-2.16635e+18,TX,ho4,1099.0,True,False,False,11,2,0,75.0,debit,False,1,generall_postal_code,70997.0
-9.12682e+18_-5.01389e+18,NY,ho4,1280.0,True,True,False,4,1,2,24.0,credit,False,1,generall_postal_code,115084.0
-8.9998e+18_-5.32448e+18,CA,ho4,774.0,True,False,False,1,1,0,31.0,credit,False,1,generall_postal_code,133981.0
-9.13028e+18_2.5827e+18,CA,ho4,1302.0,True,False,False,4,1,1,27.0,credit,False,1,generall_postal_code,132979.0
-9.00427e+18_-7.36362e+18,IL,ho4,550.0,True,False,True,8,1,0,29.0,credit,False,1,generall_postal_code,27617.0
-9.00724e+18_3.59412e+18,IL,ho4,550.0,False,False,False,11,4,0,26.0,credit,False,1,generall_postal_code,58902.0
-8.83502e+18_-6.21253e+18,TX,ho4,1099.0,False,False,True,11,1,2,40.0,debit,False,1,generall_postal_code,83764.0
-8.92689e+18_-8.73003e+18,CA,ho4,1302.0,True,True,False,11,3,0,47.0,credit,False,1,generall_postal_code,47679.0
-9.03284e+18_1.61566e+18,TX,ho4,1099.0,True,True,True,11,1,0,19.0,debit,False,2,generall_postal_code,68839.0
-8.85889e+18_-8.07679e+18,TX,ho4,1099.0,True,False,True,10,1,0,22.0,debit,False,1,generall_postal_code,121458.0
-8.8744e+18_5.17414e+17,CA,ho4,1302.0,True,False,False,8,2,0,44.0,debit,False,1,generall_postal_code,137719.0
-8.92811e+18_7.15931e+18,TX,ho4,1099.0,True,True,False,11,2,1,21.0,debit,False,1,generall_postal_code,38640.0
-9.19643e+18_-8.77981e+18,NY,ho4,745.0,True,False,False,3,1,0,25.0,credit,False,1,generall_postal_code,79013.0
-9.20953e+18_-2.63958e+17,NY,ho4,800.0,True,False,False,3,1,1,24.0,credit,False,1,generall_postal_code,104441.0
-8.80024e+18_-1.44119e+18,CA,ho4,2939.0,True,False,False,11,2,0,19.0,debit,False,1,generall_postal_code,87346.0
-9.10648e+18_1.61979e+18,CA,ho4,1302.0,True,False,False,11,1,0,35.0,debit,False,1,generall_postal_code,42450.0
-9.12254e+18_-6.06689e+18,TX,ho4,1099.0,True,False,True,10,1,0,23.0,debit,False,1,generall_postal_code,30164.0
-9.2109e+18_6.54372e+18,NJ,ho4,915.75,False,False,True,11,5,1,47.0,debit,False,1,generall_postal_code,80614.0
-8.96519e+18_8.53856e+18,NY,ho4,550.0,True,False,False,5,1,0,28.0,credit,False,1,generall_postal_code,109250.0
-9.15273e+18_-6.46875e+18,TX,ho4,1099.0,True,False,False,11,1,0,30.0,debit,False,1,generall_postal_code,44957.0
-8.93502e+18_6.25898e+18,TX,ho4,1099.0,False,False,True,11,2,0,32.0,debit,False,1,generall_postal_code,27232.0
-9.16528e+18_7.999e+17,IL,ho4,550.0,False,False,False,7,1,0,26.0,debit,False,1,generall_postal_code,81576.0
-9.18353e+18_-7.18758e+18,TX,ho4,1099.0,True,False,False,11,1,1,37.0,debit,False,1,generall_postal_code,60686.0
-9.17399e+18_-8.12723e+18,CA,ho4,1302.0,False,False,False,11,3,1,18.0,debit,False,1,generall_postal_code,45967.0
-8.96066e+18_-6.93315e+18,NY,ho4,800.0,True,False,False,3,1,0,27.0,credit,False,1,generall_postal_code,35449.0
-9.04048e+18_-2.99572e+18,IL,ho4,550.0,True,False,True,8,1,1,25.0,debit,False,1,generall_postal_code,88708.0
-8.98075e+18_1.86601e+18,CA,ho4,1302.0,True,False,False,3,2,0,32.0,debit,False,1,generall_postal_code,118971.0
-9.00616e+18_1.26826e+18,NY,ho4,1080.0,True,True,False,5,1,0,22.0,credit,False,1,generall_postal_code,57866.0
-8.90221e+18_8.65299e+18,CA,ho4,1302.0,True,False,False,11,2,0,27.0,debit,False,1,generall_postal_code,67416.0
-9.106e+18_2.84312e+18,NY,ho4,1143.5,True,False,False,5,1,1,27.0,credit,False,2,generall_postal_code,123951.0
-9.03055e+18_-4.46599e+18,TX,ho4,1099.0,True,False,True,11,2,0,26.0,credit,False,1,generall_postal_code,61399.0
-8.9437e+18_-6.21732e+18,NY,ho4,800.0,False,False,False,4,1,1,27.0,credit,False,2,generall_postal_code,34122.0
-8.93237e+18_8.48115e+18,TX,ho4,1099.0,False,False,False,11,6,0,27.0,debit,False,1,generall_postal_code,50263.0
-8.88694e+18_7.83312e+18,TX,ho4,1099.0,True,False,True,11,1,1,28.0,debit,False,1,generall_postal_code,52785.0
-8.86443e+18_4.37755e+18,TX,ho4,1099.0,True,False,False,11,2,1,23.0,debit,False,1,generall_postal_code,23426.0
-8.80015e+18_-8.23853e+18,CA,ho4,1302.0,False,False,False,11,3,3,25.0,debit,False,1,generall_postal_code,102599.0
-9.18772e+18_1.67014e+18,CA,ho4,1302.0,False,False,False,11,3,0,48.0,debit,False,1,generall_postal_code,82279.0
-8.87011e+18_3.2483e+18,TX,ho4,1099.0,True,False,True,9,2,1,33.0,debit,False,1,generall_postal_code,89931.0
-9.15938e+18_-4.57753e+18,NY,ho4,650.0,True,False,False,5,1,1,24.0,credit,False,2,generall_postal_code,133208.0
-8.87397e+18_-7.36905e+18,CA,ho4,900.0,True,False,False,2,1,0,31.0,credit,False,1,generall_postal_code,49052.0
-9.18605e+18_5.37236e+18,NY,ho4,800.0,True,False,False,4,1,2,36.0,credit,False,1,generall_postal_code,27036.0
-8.87514e+18_-5.75805e+18,CA,ho4,1302.0,True,False,False,10,2,0,30.0,credit,False,1,generall_postal_code,101869.0
-9.12312e+18_-5.41691e+18,IL,ho4,550.0,True,False,True,11,2,0,25.0,debit,False,1,generall_postal_code,97549.0
-9.14456e+18_-1.33134e+18,TX,ho4,1099.0,True,False,True,11,2,0,21.0,debit,False,1,generall_postal_code,62747.0
-9.03764e+18_-6.78547e+18,CA,ho4,1302.0,True,True,False,11,3,0,40.0,credit,False,1,generall_postal_code,102868.0
-8.82562e+18_-5.94051e+18,WI,ho4,1099.0,False,False,False,11,3,0,25.0,credit,False,1,generall_postal_code,89518.0
-9.17382e+18_7.27523e+17,NJ,ho4,667.0,False,False,True,9,4,0,31.0,debit,False,1,generall_postal_code,98883.0
-8.83746e+18_-7.901e+18,MD,ho4,860.0,True,True,False,11,3,0,35.0,debit,True,1,generall_postal_code,77532.0
-9.07087e+18_-6.38194e+18,CA,ho4,1302.0,False,False,False,8,2,0,22.0,credit,False,1,generall_postal_code,62402.0
-9.13229e+18_3.26498e+17,TX,ho4,1099.0,True,False,True,11,1,0,25.0,debit,False,1,generall_postal_code,39049.0
-9.18667e+18_4.23868e+18,CA,ho4,1337.0,True,False,False,3,1,1,29.0,credit,False,1,generall_postal_code,79979.0
-8.99838e+18_-1.49467e+18,TX,ho4,1099.0,True,False,True,11,3,0,44.0,debit,False,1,generall_postal_code,81693.0
-9.19639e+18_7.87449e+18,NJ,ho4,875.5,True,False,True,5,2,0,22.0,debit,False,1,generall_postal_code,127523.0
-8.84917e+18_4.03083e+18,NY,ho4,800.0,True,False,False,3,1,0,27.0,credit,False,1,generall_postal_code,104441.0
-8.84278e+18_5.94574e+18,CA,ho3,2442.0,True,True,False,8,2,0,33.0,credit,False,0,generall_postal_code,95625.0
-9.21734e+18_4.36034e+18,CA,ho4,1302.0,False,False,False,11,3,0,22.0,debit,False,1,generall_postal_code,45967.0
-9.02851e+18_-7.94637e+18,TX,ho4,1099.0,True,False,True,11,3,0,21.0,credit,False,1,generall_postal_code,46327.0
-8.90531e+18_5.17582e+18,PA,ho4,2000.0,True,False,False,12,3,1,21.0,debit,False,2,generall_postal_code,14212.0
-8.92567e+18_8.76102e+18,MD,ho4,860.0,True,False,True,11,3,0,19.0,debit,False,1,generall_postal_code,81086.0
-8.89984e+18_-2.91329e+18,TX,ho4,1099.0,False,False,False,11,2,0,42.0,debit,False,1,generall_postal_code,47437.0
-9.09402e+18_5.43829e+18,NY,ho4,1200.0,False,False,False,4,1,0,32.0,debit,False,1,generall_postal_code,54989.0
-9.18366e+18_4.65178e+18,CA,ho4,1302.0,True,False,False,1,2,0,23.0,debit,False,1,generall_postal_code,65211.0
-8.93076e+18_-5.03183e+18,IL,ho4,1800.0,False,False,True,8,1,1,32.0,debit,False,2,generall_postal_code,68223.0
-9.05827e+18_-2.56325e+18,CA,ho4,1302.0,False,False,False,8,3,1,33.0,credit,False,1,generall_postal_code,88527.0
-9.09301e+18_-2.02183e+18,CA,ho4,1302.0,True,True,False,8,4,0,52.0,prepaid,False,1,generall_postal_code,93476.0
-8.95534e+18_-4.66277e+18,TX,ho4,1099.0,True,False,False,11,2,3,20.0,debit,False,1,generall_postal_code,53907.0
-9.01245e+18_-4.24715e+18,TX,ho4,1099.0,True,False,True,11,2,0,22.0,debit,False,1,generall_postal_code,37189.0
-9.01335e+18_1.16701e+18,CA,ho4,1337.0,False,False,False,2,1,2,24.0,credit,False,1,generall_postal_code,79979.0
-8.92112e+18_-2.09959e+18,NY,ho4,800.0,True,False,False,3,1,0,32.0,credit,False,2,generall_postal_code,127973.0
-8.89159e+18_8.66254e+18,TX,ho4,1099.0,True,False,False,11,2,0,28.0,debit,False,1,generall_postal_code,156902.0
-9.11278e+18_-2.86173e+17,NY,ho4,800.0,False,False,False,6,1,1,34.0,debit,True,2,generall_postal_code,50909.0
-8.91563e+18_2.2617e+18,NY,ho4,800.0,True,False,False,3,1,0,29.0,debit,False,1,generall_postal_code,39979.0
-8.86568e+18_6.28934e+18,TX,ho4,1099.0,True,False,True,10,1,0,30.0,credit,False,1,generall_postal_code,82878.0
-9.06101e+18_1.06585e+17,NY,ho4,605.0,True,False,False,5,1,0,22.0,debit,False,1,generall_postal_code,93707.0
-9.03207e+18_1.83649e+18,CA,ho4,913.0,True,True,False,11,2,0,28.0,credit,False,1,generall_postal_code,84269.0
-9.0138e+18_-3.13131e+18,TX,ho4,1099.0,True,True,False,11,1,1,52.0,credit,False,1,generall_postal_code,118561.0
-8.94678e+18_-8.11247e+18,CA,ho4,1302.0,False,False,False,11,2,0,46.0,debit,False,1,generall_postal_code,82260.0
-8.83285e+18_-6.3978e+18,TX,ho4,1099.0,True,False,True,11,2,1,30.0,debit,False,1,generall_postal_code,48449.0
-8.87405e+18_1.66701e+18,CA,ho4,1302.0,False,False,False,7,3,0,60.0,credit,False,1,generall_postal_code,124384.0
-9.07757e+18_-2.45272e+18,NY,ho4,800.0,True,False,False,3,1,0,26.0,credit,False,1,generall_postal_code,35449.0
-8.84058e+18_2.9015e+16,TX,ho4,1099.0,False,False,False,11,1,0,45.0,debit,False,1,generall_postal_code,64385.0
-9.00746e+18_2.0606e+17,TX,ho4,1099.0,True,False,True,11,2,0,18.0,debit,False,1,generall_postal_code,78892.0
-8.89014e+18_7.61727e+18,TX,ho4,1099.0,True,False,True,11,1,2,25.0,debit,False,1,generall_postal_code,118561.0
-8.86414e+18_-2.21793e+17,IL,ho4,550.0,True,False,True,8,1,0,28.0,debit,False,1,generall_postal_code,79565.0
-8.83068e+18_4.3309e+18,NJ,ho4,1230.0,True,False,False,4,3,0,24.0,credit,False,1,generall_postal_code,51197.0
-8.86447e+18_3.01786e+18,CA,ho4,1302.0,True,False,False,6,2,0,20.0,credit,False,1,generall_postal_code,75556.0
-8.80611e+18_-2.74763e+18,MI,ho4,1600.0,True,False,True,12,5,0,20.0,debit,False,2,generall_postal_code,33742.0
-8.92179e+18_4.78416e+18,OH,ho4,1099.0,False,False,False,12,3,0,64.0,debit,False,4,generall_postal_code,65810.0
-9.13355e+18_9.44964e+17,PA,ho4,2000.0,True,False,True,12,1,0,24.0,credit,False,2,generall_postal_code,82712.0
-8.93174e+18_9.07234e+18,NY,ho4,605.0,True,False,False,5,1,0,26.0,credit,False,1,generall_postal_code,93707.0
-8.88937e+18_2.64479e+18,CA,ho4,1302.0,True,False,False,11,3,2,30.0,credit,False,1,generall_postal_code,114539.0
-8.87469e+18_-4.84829e+18,CA,ho4,1302.0,True,False,False,3,2,0,27.0,credit,False,1,generall_postal_code,41870.0
-8.84409e+18_6.17809e+18,CA,ho4,1302.0,True,False,False,8,3,0,34.0,credit,False,1,generall_postal_code,153291.0
-9.12518e+18_-6.89885e+18,NJ,ho4,1230.0,True,False,True,4,3,0,25.0,credit,False,1,generall_postal_code,51197.0
-8.95132e+18_-6.75024e+18,CA,ho4,1302.0,True,False,False,8,1,0,25.0,debit,False,1,generall_postal_code,36996.0
-9.18415e+18_-3.52579e+18,CA,ho4,1302.0,False,False,False,7,2,0,19.0,credit,False,1,generall_postal_code,66397.0
-9.0214e+18_6.86125e+18,IL,ho4,550.0,True,False,True,11,2,0,53.0,debit,False,1,generall_postal_code,52102.0
-8.93633e+18_-2.50481e+18,CA,ho4,1302.0,False,False,False,4,1,0,30.0,credit,False,1,generall_postal_code,132979.0
-9.04824e+18_-5.68808e+18,CA,ho4,1302.0,True,False,False,11,2,0,19.0,debit,False,1,generall_postal_code,44912.0
-8.93923e+18_-4.56093e+18,NV,ho4,2990.0,True,False,True,12,2,0,31.0,debit,False,2,generall_postal_code,32879.0
-9.0321e+18_-2.40022e+18,TX,ho4,1099.0,False,False,False,11,1,0,26.0,debit,False,1,generall_postal_code,65558.0
-9.10217e+18_8.17355e+18,NY,ho4,800.0,True,False,False,5,1,0,31.0,credit,False,1,generall_postal_code,36009.0
-8.91226e+18_8.34739e+18,NY,ho4,800.0,True,False,False,5,1,1,43.0,debit,False,2,generall_postal_code,35809.0
-9.07066e+18_5.31377e+18,TX,ho4,1099.0,True,False,True,9,1,1,20.0,credit,False,1,generall_postal_code,37462.0
-8.97781e+18_-5.43858e+18,CA,ho4,1302.0,True,True,False,1,2,1,27.0,debit,False,1,generall_postal_code,68352.0
-8.88415e+18_3.47013e+18,NY,ho4,605.0,True,False,False,5,1,1,32.0,debit,False,1,generall_postal_code,93707.0
-8.79928e+18_4.15961e+18,TX,ho4,1099.0,True,False,False,11,2,0,29.0,credit,False,1,generall_postal_code,49887.0
-9.12451e+18_-5.28383e+17,CA,ho4,1302.0,True,False,False,7,3,0,35.0,prepaid,False,1,generall_postal_code,44470.0
-9.05501e+18_-8.27541e+18,CA,ho4,1302.0,True,False,False,11,2,0,25.0,debit,False,1,generall_postal_code,68021.0
-9.18719e+18_-6.72668e+18,PA,ho4,2000.0,True,False,True,12,3,0,27.0,debit,False,2,generall_postal_code,53094.0
-8.98966e+18_5.21211e+17,GA,ho4,1416.0,True,False,False,10,7,0,24.0,debit,False,1,generall_postal_code,38240.0
-9.21913e+18_-7.86914e+18,CA,ho4,1302.0,True,False,False,4,1,0,32.0,credit,False,1,generall_postal_code,88445.0
-9.02391e+18_9.0807e+18,IL,ho4,550.0,True,False,True,9,1,0,27.0,debit,False,1,generall_postal_code,39163.0
-8.84157e+18_-2.24567e+18,IL,ho4,550.0,True,False,True,8,1,0,23.0,credit,False,1,generall_postal_code,50488.0
-9.13584e+18_9.22163e+18,NV,ho4,2990.0,True,False,False,12,2,1,46.0,debit,False,2,generall_postal_code,46560.0
-8.93973e+18_2.72751e+17,OH,ho4,1099.0,True,True,False,12,2,1,55.0,debit,False,2,generall_postal_code,51326.0
-9.15358e+18_3.23032e+18,CA,ho4,1302.0,True,False,False,3,2,0,30.0,credit,False,1,generall_postal_code,68352.0
-9.07299e+18_3.8976e+18,NY,ho4,800.0,True,False,False,3,1,0,45.0,credit,False,1,generall_postal_code,127973.0
-9.18523e+18_8.28474e+17,NV,ho4,2990.0,False,False,True,12,2,1,36.0,debit,False,2,generall_postal_code,60639.0
-9.13928e+18_-2.48215e+18,TX,ho4,1099.0,False,False,False,11,1,0,51.0,debit,False,1,generall_postal_code,64114.0
-8.93947e+18_8.86173e+18,TX,ho4,1099.0,True,False,True,7,3,1,29.0,prepaid,False,1,generall_postal_code,52167.0
-8.84624e+18_-6.76063e+18,CA,ho4,1302.0,True,False,False,6,2,0,33.0,debit,False,1,generall_postal_code,52274.0
-8.82408e+18_7.88846e+16,NY,ho4,800.0,True,False,False,6,1,0,34.0,credit,False,1,generall_postal_code,64481.0
-9.0497e+18_1.23937e+18,NJ,ho4,915.75,True,False,False,3,3,0,31.0,credit,False,1,generall_postal_code,113898.0
-9.08912e+18_1.19743e+18,CA,ho4,1302.0,True,True,False,8,3,0,49.0,credit,False,1,generall_postal_code,102815.0
-9.14722e+18_2.54302e+18,TX,ho4,1099.0,True,True,True,11,2,0,34.0,debit,False,1,generall_postal_code,49887.0
-8.94349e+18_-3.1131e+18,NJ,ho4,915.75,True,True,True,4,3,0,43.0,prepaid,False,1,generall_postal_code,65724.0
-8.94353e+18_-4.22244e+18,CA,ho3,1546.0,True,True,False,7,1,1,39.0,credit,False,0,generall_postal_code,85396.0
-9.03127e+18_1.58651e+18,CA,ho4,1302.0,True,False,False,7,2,0,28.0,credit,False,1,generall_postal_code,109813.0
-9.05272e+18_9.15551e+17,TX,ho4,1099.0,False,False,True,11,2,0,40.0,debit,False,1,generall_postal_code,49887.0
-9.17313e+18_-5.7352e+18,TX,ho4,1099.0,False,False,False,11,1,0,38.0,debit,False,1,generall_postal_code,29079.0
-9.07937e+18_-1.97785e+18,CA,ho4,1302.0,True,False,False,8,3,0,20.0,debit,False,1,generall_postal_code,61493.0
-9.19834e+18_-5.42708e+18,TX,ho4,1099.0,True,False,True,11,1,0,19.0,credit,False,1,generall_postal_code,15309.0
-9.13906e+18_7.62995e+18,CA,ho4,1302.0,True,False,False,1,1,0,37.0,debit,False,1,generall_postal_code,101947.0
-8.80698e+18_-2.65779e+18,CA,ho4,1302.0,True,True,False,5,1,0,26.0,credit,False,1,generall_postal_code,90399.0
-8.81854e+18_-3.99022e+18,NY,ho4,800.0,False,False,False,4,1,0,65.0,debit,False,1,generall_postal_code,82352.0
-8.86895e+18_-2.76098e+18,MD,ho4,860.0,False,False,True,11,1,0,22.0,debit,False,1,generall_postal_code,52811.0
-9.1933e+18_-4.32469e+18,CA,ho4,1302.0,True,False,False,3,2,1,29.0,credit,False,1,generall_postal_code,73765.0
-8.89899e+18_-2.82279e+18,TX,ho4,1099.0,True,False,True,11,2,0,35.0,debit,True,1,generall_postal_code,73047.0
-9.1123e+18_4.3536e+18,OH,ho4,1099.0,False,False,True,12,1,0,47.0,debit,False,2,generall_postal_code,67184.0
-9.08018e+18_-7.41997e+18,CA,ho4,774.0,True,False,False,1,1,0,23.0,debit,False,1,generall_postal_code,133981.0
-9.03559e+18_-2.31438e+18,NY,ho4,2000.0,True,False,False,5,1,0,34.0,credit,False,1,generall_postal_code,78287.0
-9.04672e+18_6.29914e+17,CA,ho4,1302.0,True,False,False,10,3,1,45.0,credit,False,1,generall_postal_code,140361.0
-8.859e+18_-3.28344e+18,NY,ho4,1100.0,True,False,False,3,1,3,32.0,credit,False,1,generall_postal_code,111937.0
-8.87891e+18_8.77239e+17,CA,ho4,1241.0,True,False,False,2,2,0,34.0,debit,False,1,generall_postal_code,60417.0
-9.06977e+18_3.64949e+18,OH,ho4,1099.0,False,False,True,12,2,1,32.0,debit,False,2,generall_postal_code,19582.0
-8.80221e+18_7.94028e+18,CA,ho4,1302.0,True,False,False,7,1,1,36.0,credit,False,1,generall_postal_code,46581.0
-9.13688e+18_-5.59353e+18,TX,ho4,1099.0,False,False,False,11,1,0,26.0,prepaid,False,1,generall_postal_code,73578.0
-9.07929e+18_6.30564e+18,CA,ho4,1302.0,True,False,False,7,2,0,22.0,debit,False,1,generall_postal_code,70207.0
-9.21515e+18_4.47471e+18,NY,ho4,800.0,True,False,False,3,1,0,25.0,credit,False,1,generall_postal_code,99085.0
-8.87089e+18_-6.72484e+18,NY,ho4,800.0,True,False,False,5,1,0,46.0,credit,False,1,generall_postal_code,124322.0
-8.80534e+18_-1.74822e+18,NY,ho4,800.0,True,False,False,4,1,0,40.0,debit,False,1,generall_postal_code,34122.0
-8.92541e+18_3.17847e+18,TX,ho4,1099.0,False,False,True,11,3,1,26.0,debit,False,1,generall_postal_code,59765.0
-9.2043e+18_-3.2392e+18,TX,ho4,1099.0,True,False,False,11,1,0,25.0,debit,False,1,generall_postal_code,39049.0
-9.02416e+18_9.47877e+16,GA,ho4,1416.0,True,False,True,11,1,0,22.0,debit,False,1,generall_postal_code,82514.0
-9.11627e+18_-5.5199e+17,NY,ho4,1325.0,True,False,False,3,1,0,29.0,credit,False,1,generall_postal_code,116893.0
-8.98797e+18_2.27381e+18,AZ,ho4,860.0,True,False,True,12,2,0,30.0,debit,False,2,generall_postal_code,54363.0
-8.80779e+18_4.78728e+18,TX,ho4,1099.0,False,False,True,11,2,1,30.0,debit,False,1,generall_postal_code,53999.0
-8.81389e+18_8.81843e+18,TX,ho4,1099.0,True,False,False,11,3,0,51.0,credit,False,1,generall_postal_code,65617.0
-9.0265e+18_5.32011e+18,AR,ho4,1800.0,False,False,False,12,2,0,36.0,credit,False,2,generall_postal_code,38024.0
-8.91907e+18_-6.04299e+18,NY,ho4,800.0,True,True,False,3,1,0,69.0,debit,False,1,generall_postal_code,104561.0
-8.8861e+18_-5.48591e+18,TX,ho4,1099.0,True,False,False,11,1,0,23.0,credit,False,1,generall_postal_code,44079.0
-8.88204e+18_1.26915e+18,CA,ho4,1302.0,True,False,False,3,1,0,24.0,credit,False,1,generall_postal_code,109747.0
-9.08978e+18_-2.70218e+18,CA,ho4,1406.0,True,True,False,5,2,0,23.0,debit,False,1,generall_postal_code,69008.0
-9.20773e+18_3.09076e+18,CA,ho4,1302.0,True,False,False,6,3,1,21.0,debit,False,1,generall_postal_code,92089.0
-9.02703e+18_3.45889e+18,TX,ho4,1099.0,True,True,True,11,2,0,24.0,debit,False,1,generall_postal_code,44222.0
-9.04379e+18_5.39442e+18,TX,ho4,1099.0,True,True,False,11,2,0,25.0,debit,False,1,generall_postal_code,38640.0
-9.12027e+18_-5.2637e+17,NY,ho4,800.0,False,False,False,7,1,0,27.0,debit,True,1,generall_postal_code,46519.0
-9.08621e+18_5.83223e+18,CA,ho4,1302.0,True,False,False,11,2,0,46.0,credit,False,1,generall_postal_code,61570.0
-8.9086e+18_-5.38119e+18,CA,ho4,1302.0,True,False,False,6,2,0,25.0,credit,False,1,generall_postal_code,66211.0
-8.86155e+18_6.3561e+17,NV,ho4,2990.0,False,False,True,12,2,0,25.0,debit,False,2,generall_postal_code,78792.0
-8.86137e+18_4.0912e+18,CA,ho4,1302.0,True,False,False,3,2,0,26.0,credit,False,1,generall_postal_code,42880.0
-8.95743e+18_7.8997e+18,CA,ho4,1302.0,True,True,False,8,2,0,19.0,debit,False,1,generall_postal_code,44464.0
-9.20866e+18_5.81804e+18,CA,ho4,1302.0,True,False,False,10,4,1,28.0,debit,False,1,generall_postal_code,99049.0
-9.08724e+18_-4.34282e+18,TX,ho4,1099.0,True,False,False,11,1,1,28.0,debit,False,1,generall_postal_code,98754.0
-9.18243e+18_-3.35503e+18,CA,ho4,1302.0,True,False,False,11,2,0,24.0,debit,False,1,generall_postal_code,68716.0
